Connector , Node662 , weight = 0
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 494531
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 494531
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 494531
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 494531
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 494531
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 494531
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node50, Weight: 6
Node50 , Node10, Weight: 0 
Node50 , Node0, Weight: 494531
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 494531
Node0 , Node0, Weight: 0 
Node-149 , Node-149', Weight: 22337
Node-52 , Node0, Weight: 495172
Node-52 , Node-52', Weight: 630
Node-101 , Node0, Weight: 505452
Node0 , Node0, Weight: 505442
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 505442
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 505442
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 505442
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 505442
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 505442
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 505442
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 505442
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 505442
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 505442
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 505442
Node0 , Node0, Weight: 0 
Node-101 , Node-101', Weight: 10268
Node518 , Node0, Weight: 540424
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 540414
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 540414
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node3, Weight: 7
Node3 , Node0, Weight: 0 
Node3 , Node0, Weight: 540414
Node0 , Node3, Weight: 0 
Node0 , Node3, Weight: 7
Node3 , Node0, Weight: 0 
Node3 , Node0, Weight: 540414
Node0 , Node3, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 540414
Node0 , Node0, Weight: 0 
Node518 , Node518', Weight: 34908
Node490 , Node0, Weight: 638756
Node10 , Node0, Weight: 638746
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 638746
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 638746
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 638746
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 638746
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 638746
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 638746
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 638746
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 638746
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 638746
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 638746
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 638746
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 638746
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 638746
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 638746
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 638746
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 638746
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 638746
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 638746
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 638746
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 638746
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 638746
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 638746
Node0 , Node0, Weight: 0 
Node490 , Node490', Weight: 9185
Node656 , Node0, Weight: 645221
Node0 , Node0, Weight: 645211
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 645211
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 645211
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 645211
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 645211
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 645211
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 645211
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 645211
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 645211
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 645211
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 645211
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 645211
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 645211
Node0 , Node50, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node50, Weight: 6
Node50 , Node10, Weight: 0 
Node50 , Node0, Weight: 645211
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 645211
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 645211
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 645211
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node50, Weight: 6
Node50 , Node10, Weight: 0 
Node50 , Node0, Weight: 645211
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 645211
Node0 , Node0, Weight: 0 
Node0 , Node-113, Weight: 171
Node-113 , Node0, Weight: 0 
Node656 , Node656', Weight: 6636
Node923 , Node0, Weight: 658511
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 658501
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 658501
Node0 , Node0, Weight: 0 
Node923 , Node923', Weight: 13255
Node386 , Node0, Weight: 670107
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 670097
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 670097
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670097
Node0 , Node0, Weight: 0 
Node386 , Node386', Weight: 11554
Node-41 , Node0, Weight: 670784
Node0 , Node0, Weight: 670774
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 670774
Node0 , Node0, Weight: 0 
Node-41 , Node-41', Weight: 674
Node-790 , Node0, Weight: 682918
Node50 , Node0, Weight: 682908
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 682908
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 682908
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 682908
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 682908
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 682908
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 682908
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 682908
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 682908
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 682908
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 682908
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 682908
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 682908
Node0 , Node10, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node10, Weight: 1
Node10 , Node10, Weight: 0 
Node10 , Node0, Weight: 682908
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 682908
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 682908
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 682908
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 682908
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 682908
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 682908
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 682908
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 682908
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 682908
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 682908
Node0 , Node0, Weight: 0 
Node-790 , Node-790', Weight: 12125
Node-725 , Node0, Weight: 687383
Node0 , Node0, Weight: 687373
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 687373
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 687373
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 687373
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 687373
Node0 , Node0, Weight: 0 
Node-725 , Node-725', Weight: 3997
Node-688 , Node0, Weight: 708166
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 708156
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 708156
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 708156
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 708156
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 708156
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 708156
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 708156
Node0 , Node0, Weight: 0 
Node-688 , Node-688', Weight: 20767
Node-310 , Node0, Weight: 708705
Node-310 , Node-310', Weight: 538
Node-872 , Node0, Weight: 720095
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node10, Weight: 1
Node10 , Node10, Weight: 0 
Node10 , Node10, Weight: 1
Node10 , Node10, Weight: 0 
Node10 , Node0, Weight: 720085
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 720085
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 720085
Node0 , Node0, Weight: 0 
